"Aspalt(for bike), stable vel",,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
151251,223,8.07,1.92,5.73,4.08
151256,223,8.07,1.69,2,5.92
151260,223,8.07,1.8,3.65,6.47
151264,223,8.07,2.47,7.18,3.92
151268,223,8.07,2.04,6.9,4.63
151271,223,8.07,1.29,4,8.39
151275,223,8.07,1.49,5.14,10.28
151279,223,8.07,1.65,2.9,13.81
151283,223,8.07,2.28,3.14,16.4
151287,223,8.07,2.08,1.18,17.97
151290,223,8.07,1.37,5.81,16.87
151294,223,8.07,1.14,8.51,13.3
151299,223,8.07,0.9,5.33,10.59
151303,223,8.07,1.18,5.81,7.53
151307,223,8.07,1.26,4.98,6.08
151310,223,8.07,1.22,4.08,6.98
151314,223,8.07,1.61,5.22,11.73
151318,223,8.07,1.49,7.1,12
151322,223,8.07,1.06,6.16,12.24
151326,223,8.07,2.75,3.14,15.73
151329,223,8.07,2.59,4.98,8.59
151333,223,8.07,2.67,4.55,6.75
151337,223,8.07,3.22,2.71,9.69
151342,223,8.07,1.92,2.98,12.08
151345,223,8.07,1.65,8.24,9.85
151349,223,8.07,1.77,10.43,4.43
151353,223,8.07,2.63,9.65,7.81
151357,186,9.68,2.98,7.18,12.87
151361,186,9.68,1.61,2.59,12.75
151365,186,9.68,1.45,2.51,12.36
151368,186,9.68,1.14,6.63,7.65
151372,186,9.68,2.75,7.14,3.65
151376,186,9.68,1.77,7.85,1.88
151380,186,9.68,1.65,5.77,4.79
151385,186,9.68,1.26,3.18,11.1
151388,186,9.68,0.82,2.9,14.28
151392,186,9.68,0.59,2.39,14.28
151396,186,9.68,0.82,4.2,10.75
151400,186,9.68,0.24,6.86,9.34
151404,186,9.68,-0.12,4.55,11.1
151407,186,9.68,-0.86,0.78,19.02
151411,186,9.68,-0.51,0.2,20.87
151415,186,9.68,0.2,4.47,12.04
151419,186,9.68,0.2,8.55,4
151424,186,9.68,-0.67,9.14,1.53
151427,186,9.68,-0.35,8.87,2.31
151431,186,9.68,-1.14,2.59,9.92
151435,186,9.68,0.51,4.63,11.41
151439,186,9.68,0.55,4.35,10.04
151443,186,9.68,0.9,5.61,6.86
151446,186,9.68,-0.2,4.59,4.12
151450,186,9.68,0.04,5.77,2.47
151454,186,9.68,-0.12,4.28,2.94
151458,186,9.68,0.43,3.61,7.41
151461,186,9.68,1.49,4.75,8.39
151465,186,9.68,0.04,3.22,11.02
151470,186,9.68,0.2,6.83,12.55
151474,186,9.68,-0.35,5.73,9.49
151478,186,9.68,0.08,6.24,7.96
151481,186,9.68,0.82,5.69,7.65
151485,186,9.68,0.9,6.24,8.2
151489,186,9.68,-0.08,4.35,9.85
151493,186,9.68,-0.35,6.16,9.73
151496,186,9.68,-0.47,5.53,6.86
151500,186,9.68,-0.71,6.94,2.04
151504,186,9.68,-0.71,5.02,9.02
151508,186,9.68,0.31,2.79,10.24
151513,186,9.68,-0.27,5.26,8.39
151516,186,9.68,0.43,7.73,5.73
151520,186,9.68,0.16,4.59,7.88
151524,186,9.68,0,4.55,11.1
151528,186,9.68,0.67,0.63,12.67
151532,186,9.68,-0.47,3.37,7.69
151535,186,9.68,-0.08,4.28,5.53
151539,186,9.68,-0.16,7.3,5.41
151543,186,9.68,-0.43,4.67,11.41
151547,186,9.68,-0.43,2.31,17.42
151552,195,9.23,-0.04,2.12,16.04
151555,195,9.23,0.86,4.39,6.86
151559,195,9.23,0.9,5.3,10.08
151563,195,9.23,1.14,0.75,14
151567,195,9.23,0.63,3.26,11.57
151571,195,9.23,0.31,5.53,12.4
151574,195,9.23,1.65,7.81,9.49
151578,195,9.23,1.45,6.51,8.55
151582,195,9.23,2.43,4.24,8.98
151586,195,9.23,2.51,4.08,9.41
151589,195,9.23,1.92,2.28,11.61
151593,195,9.23,1.49,3.45,8.28
151598,195,9.23,1.77,5.69,5.53
151602,195,9.23,2.39,5.22,7.02
151606,195,9.23,2.71,5.3,6.75
151609,195,9.23,1.92,4.47,5.84
151613,195,9.23,2.04,3.41,6.12
151617,195,9.23,1.92,1.92,8.55
151621,195,9.23,1.96,3.37,11.06
151625,195,9.23,2.31,2.59,11.92
151628,195,9.23,1.22,6.24,9.65
151632,195,9.23,2.08,8,9.22
151636,195,9.23,0.51,4.98,11.96
151641,195,9.23,1.41,1.49,15.49
151645,195,9.23,0.75,2.43,10.24
151648,195,9.23,0.12,4.43,6.2
151652,195,9.23,0.43,7.34,5.77
151656,195,9.23,0.71,6.32,5.77
151660,195,9.23,2.12,4.86,7.22
151664,195,9.23,1.45,6.04,10.75
151667,195,9.23,2.2,4.35,13.14
151671,195,9.23,1.69,4.31,14.2
151675,195,9.23,1.37,5.61,9.92
151680,195,9.23,0.82,7.73,7.1
151684,195,9.23,1.02,8.08,9.18
151687,195,9.23,1.84,4.47,13.65
151691,195,9.23,0.43,2.08,13.1
151695,195,9.23,0.2,3.8,8.94
151699,195,9.23,0.82,7.85,6.86
151703,195,9.23,1.22,9.14,8.75
151706,195,9.23,2.16,10.47,8.9
151710,195,9.23,2.28,5.57,10.59
151714,195,9.23,2.71,1.65,12.79
151718,195,9.23,1.77,3.06,10.12
151723,195,9.23,1.61,6.75,5.61
151726,195,9.23,1.96,5.22,7.53
151730,195,9.23,2.24,5.61,8.79
151734,195,9.23,0.94,3.88,9.96
151738,195,9.23,1.29,0.35,8.28
151742,195,9.23,0.78,6.67,5.3
151745,193,9.33,1.96,13.57,1.8
151749,193,9.33,1.41,10.71,6.04
151753,193,9.33,1.61,5.33,13.14
151757,193,9.33,0.94,-1.14,17.42
151761,193,9.33,0.9,-2.59,15.14
151764,193,9.33,1.06,-0.75,10.47
151769,193,9.33,0.35,3.57,4.39
151773,193,9.33,0.12,6.79,4.2
151777,193,9.33,0.31,4,7.49
151781,193,9.33,0.67,4.94,7.14
151784,193,9.33,0.39,4.79,6.83
151788,193,9.33,0.51,4.98,12.24
151792,193,9.33,0.94,3.65,15.73
151796,193,9.33,0.94,6.79,12.63
151800,193,9.33,1.33,5.45,12.63
151804,193,9.33,0.59,2.98,9.34
151808,193,9.33,0.82,1.26,11.06
151812,193,9.33,0.24,-0.27,13.73
151816,193,9.33,0.31,4.16,12.43
151820,193,9.33,-0.55,8.59,9.34
151824,193,9.33,-1.1,7.73,9.73
151827,193,9.33,-0.47,4.35,10.83
151831,193,9.33,0.24,1.33,9.69
151835,193,9.33,0.82,4.31,9.1
151839,193,9.33,0.82,4.12,10.59
151843,193,9.33,0.63,3.61,7.96
151846,193,9.33,0.24,7.45,6.2
151851,193,9.33,-0.27,5.02,7.49
151855,193,9.33,0.27,4.98,8.75
151859,193,9.33,0,1.88,9.49
151862,193,9.33,0.04,2.24,9.41
151866,193,9.33,-0.51,4.86,6.04
151870,193,9.33,0.04,6.16,4.39
151874,193,9.33,0.35,8.36,6.04
151877,193,9.33,0.75,7.41,7.45
151881,193,9.33,1.45,6.47,10.16
151885,193,9.33,1.18,4.04,11.1
151889,193,9.33,0.98,5.81,9.38
151894,193,9.33,0.86,3.26,8.47
151897,193,9.33,0.98,5.57,8.94
151901,193,9.33,0.59,4.24,7.88
151905,193,9.33,0,6.94,6.35
151909,193,9.33,-0.24,5.88,5.92
151913,193,9.33,0.2,5.37,4.9
151916,193,9.33,0.75,6.67,8.36
151920,193,9.33,0.9,4.67,10.16
151924,193,9.33,0.2,5.49,8.39
151928,193,9.33,0.71,3.49,8.28
151931,193,9.33,0.82,4.43,8.63
151936,193,9.33,1.53,4.75,7.26
151940,193,9.33,1.26,2.55,10.32
151944,193,9.33,0.63,6,10.9
151948,193,9.33,0.16,9.18,7.53
151951,193,9.33,-0.86,12.12,5.92
151955,193,9.33,0.43,9.73,5.49
151959,193,9.33,0.63,4.31,7.41
151963,193,9.33,0.08,0.55,10.51
151967,222,8.11,0.39,2.2,9.65
151971,222,8.11,0.16,3.69,8.94
151974,222,8.11,0.31,2.63,9.26
151979,222,8.11,0.43,5.06,13.85
151983,222,8.11,1.1,1.61,17.3
151987,222,8.11,-0.2,4.2,19.53
151991,222,8.11,-1.06,5.33,14.16
151994,222,8.11,-0.71,3.96,14.63
151998,222,8.11,0.39,4.47,13.06
152002,222,8.11,1.18,2.04,13.1
152006,222,8.11,0.39,2.16,11.41
152010,222,8.11,0.75,3.3,8.83
152013,222,8.11,1.06,5.53,5.92
152017,222,8.11,1.49,7.61,4.86
152022,222,8.11,2.82,7.34,6.63
152026,222,8.11,2.63,7.06,8.63
152030,222,8.11,2.04,3.61,9.73
152033,222,8.11,0.63,2.47,10.59
152037,222,8.11,-0.08,3.49,9.57
152041,222,8.11,-0.43,5.3,9.14
152045,222,8.11,-0.2,2.82,11.45
152049,222,8.11,0.94,6.35,10.16
152052,222,8.11,0.63,10.51,7.85
152056,222,8.11,0.75,9.3,8.94
152060,222,8.11,0.35,5.88,12.12
152065,222,8.11,0.59,3.8,14.91
152069,222,8.11,0.63,1.41,14.16
152072,222,8.11,0.59,7.37,9.92
152076,222,8.11,-0.04,8.2,5.14
152080,222,8.11,0.04,7.49,6.12
152084,222,8.11,-0.39,5.77,8.16
152088,222,8.11,-0.08,4.71,7.81
152091,222,8.11,0.51,7.45,9.02
152095,222,8.11,0.35,6.83,6.86
152099,222,8.11,0.82,4.2,6.63
152103,222,8.11,0.12,4.08,6.59
152107,222,8.11,0.47,2.08,8.94
152111,222,8.11,0.94,1.49,11.02
152115,222,8.11,0.63,1.02,11.92
152119,222,8.11,-0.43,2.43,7.26
152123,222,8.11,-0.55,5.81,8.67
152126,222,8.11,0.2,4.04,7.77
152130,222,8.11,0.31,4.47,8.47
152134,222,8.11,0.43,4.16,8.63
152138,222,8.11,0.86,1.37,10.4
152142,222,8.11,0.47,6.12,8.55
152145,222,8.11,0.16,7.85,5.77
152150,183,9.84,0.82,5.69,7.06
152154,183,9.84,0.78,1.84,6.32
152158,183,9.84,0.75,1.22,3.88
152161,183,9.84,0.75,4.55,0.43
152165,183,9.84,0.12,8.9,-1.37
152169,183,9.84,0.55,4.31,9.81
152173,183,9.84,0.35,2.51,15.89
152177,183,9.84,-0.04,-0.47,13.65
152180,183,9.84,-0.94,7.45,9.38
152184,183,9.84,-0.47,4.79,10.08
152188,183,9.84,0.86,-0.16,25.73
152193,183,9.84,0.78,3.06,28.28
152197,183,9.84,1.84,3.14,22.32
152201,183,9.84,1.73,7.57,14.51
152204,183,9.84,1.29,8.63,9.61
152208,183,9.84,1.26,5.69,10.87
152212,183,9.84,2.47,8.98,13.06
152216,183,9.84,2.31,5.49,14.67
152220,183,9.84,2.35,7.18,11.81
152223,183,9.84,-0.35,9.49,5.41
152227,183,9.84,-1.41,7.65,3.73
152231,183,9.84,-0.16,8.79,3.26
152236,183,9.84,0.39,10.83,3.53
152240,183,9.84,0.27,7.41,5.88
152243,183,9.84,1.22,5.33,6.35
152247,183,9.84,-0.43,6.08,5.02
152251,183,9.84,-0.04,3.45,5.18
152255,183,9.84,0.08,4.55,7.34
152258,183,9.84,0.75,4.79,6.86
152262,183,9.84,1.45,3.41,7.53
152266,183,9.84,4.39,5.88,3.53
152270,183,9.84,-1.69,7.18,5.73
152274,183,9.84,-0.39,7.53,7.37
152278,183,9.84,-0.39,3.18,10.24
152282,183,9.84,0.67,0.86,14.44
152286,183,9.84,0.75,1.92,10.94
152290,183,9.84,1.57,2.9,6.9
152294,183,9.84,0.51,5.84,6.9
152297,183,9.84,0.75,4.04,9.38
152301,183,9.84,0.86,4.98,11.1
152305,183,9.84,0.78,3.3,10.75
152309,183,9.84,0.43,3.77,13.38
152313,183,9.84,-0.24,3.37,11.53
152316,183,9.84,-0.55,3.37,11.02
152321,183,9.84,-0.59,7.02,9.3
152325,183,9.84,0.08,5.02,6.98
152329,183,9.84,1.06,5.92,8.94
152333,183,9.84,0.9,5.49,8.94
152336,183,9.84,0.55,4.04,7.85
152340,183,9.84,0.12,5.69,8.94
152344,194,9.28,0.55,6.16,10.71
152348,194,9.28,0.51,2.39,11.61
152352,194,9.28,0.27,4.51,12.28
152355,194,9.28,0,3.61,9.41
152359,194,9.28,0.24,6,9.22
152364,194,9.28,0.04,3.41,9.92
152368,194,9.28,-0.55,5.81,8.55
152371,194,9.28,-0.27,7.81,3.77
152375,194,9.28,0.16,8,4.63
152379,194,9.28,0.08,5.18,8.59
152383,194,9.28,0.67,2.55,10.24
152387,194,9.28,0.75,3.65,9.06
152390,194,9.28,0.86,4.16,6.12
152394,194,9.28,0.12,5.96,1.96
152398,194,9.28,0.16,4.79,5.57
152402,194,9.28,0.98,0.71,9.02
152406,194,9.28,0.86,4.2,9.65
152410,194,9.28,0.9,3.8,9.57
152414,194,9.28,0.47,4.16,8.24
152418,194,9.28,0.08,5.69,6.79
152422,194,9.28,-0.24,3.77,10
152425,194,9.28,1.37,3.26,12.36
152429,194,9.28,1.1,3.77,11.73
152433,194,9.28,1.29,6.35,8.59
152437,194,9.28,0.16,6.55,11.18
152441,194,9.28,0.16,6.24,13.45
152444,194,9.28,0.55,5.02,14.79
152449,194,9.28,0.16,6.55,11.96
152453,194,9.28,0.2,5.3,10.51
152457,194,9.28,-0.47,5.45,11.81
152461,194,9.28,0.04,3.73,12.55
152464,194,9.28,1.49,4.31,12.2
152468,194,9.28,1.06,6.47,9.14
152472,194,9.28,1.02,9.26,8.43
152476,194,9.28,0.47,6.16,7.14
152480,194,9.28,-0.12,4.16,8.83
152483,194,9.28,0.78,2.47,8.98
152487,194,9.28,0.98,2,7.26
152492,194,9.28,-0.04,2.31,5.84
152496,194,9.28,0.43,3.02,4.94
152499,194,9.28,-0.35,4.08,9.81
152503,194,9.28,-0.08,5.88,11.81
152507,194,9.28,-0.04,4.35,12.04
152511,194,9.28,-0.51,4.59,11.22
152515,194,9.28,-0.12,4.63,8.39
152518,194,9.28,-0.59,3.73,10.87
152522,194,9.28,0.43,2.82,12.91
152526,182,9.89,1.1,3.22,11.02
152530,182,9.89,0.43,5.61,10.59
152535,182,9.89,0.9,2.75,12.51
152539,182,9.89,0.55,5.53,9.1
152542,182,9.89,0,5.57,5.88
152546,182,9.89,-0.08,6.71,7.45
152550,182,9.89,0.39,5.77,8.36
152554,182,9.89,0.51,6.16,10.08
152557,182,9.89,-0.04,5.69,11.73
152561,182,9.89,0.16,6.16,9.14
152565,182,9.89,-0.16,6.86,6.12
152569,182,9.89,-0.27,6.16,6.59
152573,182,9.89,0.98,5.02,10.12
152577,182,9.89,0.82,1.96,11.41
152581,182,9.89,1.06,6.51,12.43
152585,182,9.89,0.16,9.1,10.36
152589,182,9.89,0.12,9.92,7.69
152593,182,9.89,0.9,9.26,8.71
152596,182,9.89,1.61,5.18,11.53
152600,182,9.89,2.12,1.53,13.65
152604,182,9.89,1.69,1.49,12.32
152608,182,9.89,0.94,6.24,8.24
152612,182,9.89,1.26,7.81,6.43
152615,182,9.89,1.18,6.39,8.47
152620,182,9.89,1.45,0.31,9.73
152624,182,9.89,1.69,2.12,8.94
152628,182,9.89,1.57,2.59,6
152631,182,9.89,0.9,2.79,6.47
152635,182,9.89,1.26,2.04,8.43
152639,182,9.89,1.29,2.51,6.32
152643,182,9.89,0.94,4.55,5.73
152647,182,9.89,0.98,5.84,6.9
152650,182,9.89,0.24,3.53,9.45
152654,182,9.89,0.24,3.41,9.49
152658,182,9.89,0.47,3.06,8.63
152663,182,9.89,0.39,2.39,8.67
152666,182,9.89,0.59,2.55,10.36
152670,182,9.89,0.47,1.22,12
152674,182,9.89,0.55,1.02,13.93
152678,182,9.89,0.43,3.61,11.81
152682,182,9.89,0.12,4.39,11.77
152685,182,9.89,-0.24,6,10.71
152689,182,9.89,0.04,6.67,12.12
152693,182,9.89,-0.39,4.86,11.3
152697,182,9.89,-0.55,4.9,9.3
152701,182,9.89,-0.67,4.31,9.73
152705,182,9.89,-0.63,5.3,9.89
152709,182,9.89,-0.16,5.88,7.69
152713,182,9.89,-0.08,5.92,8.47
152717,182,9.89,-0.2,5.77,8.75
152721,182,9.89,-0.08,4.75,10.12
152724,182,9.89,0.2,3.49,11.06
152728,182,9.89,1.14,4.2,11.45
152732,182,9.89,0,3.3,9.96
152736,182,9.89,-0.04,5.22,8.32
152740,214,8.41,-0.27,7.26,7.45
152743,214,8.41,1.1,7.3,11.73
152748,214,8.41,1.37,5.14,13.89
152752,214,8.41,1.57,4.31,11.14
152756,214,8.41,1.18,4.51,10.43
152760,214,8.41,1.26,5.1,8.04
152763,214,8.41,0.31,5.02,7.77
152767,214,8.41,0.55,4.28,8.32
152771,214,8.41,-0.04,4.47,9.18
152775,214,8.41,-0.2,6.12,9.45
152778,214,8.41,-0.08,5.65,7.65
152782,214,8.41,-0.51,6.94,8.2
152786,214,8.41,0,6.28,10.04
152791,214,8.41,-0.43,5.3,9.26
152795,214,8.41,0.71,5.49,8.79
152798,214,8.41,0.86,3.26,10.67
152802,214,8.41,1.14,3.96,9.49
152806,214,8.41,0.71,4.67,8.59
152810,214,8.41,-0.39,5.33,7.1
152814,214,8.41,0.24,5.45,8.36
152817,214,8.41,0.12,5.49,7.69
152821,214,8.41,0.43,7.02,7.85
152825,214,8.41,0.08,5.37,8.39
152829,214,8.41,-0.75,5.77,8.28
152833,214,8.41,0.12,4.16,10.28
152837,214,8.41,0.71,5.33,8.67
152841,214,8.41,1.33,3.8,6.98
152845,214,8.41,1.18,7.02,6.98
152849,214,8.41,0.39,4.86,7.57
152852,214,8.41,0.86,3.57,8.71
152856,214,8.41,0.71,1.49,12.04
152860,214,8.41,1.45,2.75,11.96
152864,214,8.41,0.67,2.9,10.08
152868,214,8.41,0.71,4.71,7.49
152871,214,8.41,0.86,3.69,8.51
152876,214,8.41,1.14,3.57,9.96
152880,214,8.41,1.37,2.67,11.45
152884,214,8.41,0.71,2.55,11.22
152888,214,8.41,1.41,4.51,10
152891,214,8.41,0.63,3.77,10.28
152895,214,8.41,0.12,5.69,9.26
152899,214,8.41,0.63,5.3,10.24
152903,214,8.41,0.82,3.73,11.34
152907,214,8.41,1.02,3.8,11.34
152910,214,8.41,0.55,2.55,9.81
152914,214,8.41,0.59,3.41,10.59
152919,179,10.06,0.63,4.86,10.36
152923,179,10.06,0.35,5.92,7.65
152927,179,10.06,0.27,5.06,7.57
152931,179,10.06,0.24,5.84,6.67
152934,179,10.06,0.27,3.53,8.24
152938,179,10.06,-0.08,3.69,7.73
152942,179,10.06,0.24,4.16,9.34
152946,179,10.06,0.63,4.9,9.45
152950,179,10.06,0.63,4.55,8.67
152953,179,10.06,0.35,5.81,8.43
152957,179,10.06,0.55,3.73,10.43
152962,179,10.06,1.1,4.47,10.63
152966,179,10.06,0.78,3.73,10.08
152970,179,10.06,0.04,5.14,8.24
152974,179,10.06,0.39,6.04,9.41
152977,179,10.06,0.71,6.04,9.34
152981,179,10.06,1.14,4.24,10.83
152985,179,10.06,0.78,2.31,10.79
152989,179,10.06,0.98,5.02,8.47
152993,179,10.06,0.78,5.88,10.55
152997,179,10.06,1.29,4.35,12.36
153000,179,10.06,0.78,5.77,12.71
153005,179,10.06,1.06,5.81,11.73
153009,179,10.06,0.59,4.59,11.18
153013,179,10.06,0.86,3.96,8.32
153017,179,10.06,1.18,5.26,9.89
153021,179,10.06,0.94,3.18,9.65
153025,179,10.06,1.18,5.1,8.67
153028,179,10.06,1.14,5.81,7.02
153032,179,10.06,0.59,5.45,8.08
153036,179,10.06,0.47,6.35,7.92
153040,179,10.06,0.47,5.69,7.81
153044,179,10.06,0.47,6.43,6.59
153048,179,10.06,-0.04,4.63,6.59
153052,179,10.06,0.27,4.16,7.26
153056,179,10.06,0.43,1.33,9.3
153060,179,10.06,0.67,2.59,9.22
153064,179,10.06,0.59,7.92,7.1
153067,179,10.06,-0.39,6.24,8.24
153071,179,10.06,-0.55,7.02,7.49
153075,179,10.06,-0.63,4.71,9.57
153079,179,10.06,-0.31,5.06,10.36
153083,179,10.06,-0.27,5.57,10.32
153088,179,10.06,-1.06,5.45,7.81
153091,179,10.06,-0.31,6.63,8.83
153095,179,10.06,-1.37,6.35,7.73
153099,179,10.06,-1.37,4.35,8.98
153103,179,10.06,-0.59,4.28,8.43
153107,179,10.06,-0.35,4.43,9.41
153111,179,10.06,-0.04,5.22,7.14
153114,179,10.06,-0.16,5.73,5.84
153118,199,9.05,-0.31,5.26,6.35
153122,199,9.05,-0.43,4.28,7.14
153126,199,9.05,0.24,3.92,7.96
153131,199,9.05,0.51,4.35,7.26
153134,199,9.05,1.26,6.08,8.55
153138,199,9.05,0.12,2.43,8.67
153142,199,9.05,0.63,5.3,7.18
153146,199,9.05,0.16,5.53,5.41
153150,199,9.05,1.29,5.57,5.41
153153,199,9.05,0.86,4.31,5.18
153157,199,9.05,0.94,2.59,12.04
153161,199,9.05,1.02,-1.06,19.89
153165,199,9.05,1.14,-1.37,25.38
153169,199,9.05,1.96,1.18,18.59
153172,199,9.05,1.69,8.55,15.77
153177,199,9.05,1.77,7.34,18.63
153181,199,9.05,0.31,6.08,16.95
153185,199,9.05,2.43,9.41,12.71
153189,199,9.05,-0.55,5.61,12.59
153193,199,9.05,-1.18,6.32,9.77
153196,199,9.05,-1.65,6.32,10.94
153200,199,9.05,-2.12,7.26,9.3
153204,199,9.05,1.8,7.65,6.12
153208,199,9.05,2.31,7.02,7.37
153212,199,9.05,2.71,5.69,8.2
153216,199,9.05,2.12,7.61,6.16
153220,199,9.05,1.92,6.39,6.32
153224,199,9.05,1.84,5.92,6.83
153228,199,9.05,2.28,6.79,7.45
153231,199,9.05,1.73,4.94,9.22
153235,199,9.05,1.57,7.26,8.32
153239,199,9.05,1.33,5.18,7.57
153243,199,9.05,1.49,5.53,7.26
153247,199,9.05,0.98,5.18,5.65
153250,199,9.05,1.61,5.69,8.24
153254,199,9.05,-0.98,4.24,10.12
153259,199,9.05,-0.39,4.24,11.49
153263,199,9.05,0.75,3.26,10.47
153267,199,9.05,0,4.86,11.96
153270,199,9.05,0.63,4.39,11.81
153274,199,9.05,0.9,6.24,11.34
153278,199,9.05,0.98,6.2,12.71
153282,199,9.05,1.22,4.12,14.91
153286,199,9.05,2.04,4.12,12.83
153289,199,9.05,1.14,6.04,8.83
153293,199,9.05,1.18,7.96,8
153297,199,9.05,0.51,6,7.57
153302,199,9.05,0.12,6.39,8.79
153305,199,9.05,1.1,6.51,5.69
153309,191,9.42,1.02,5.88,3.61
153313,191,9.42,1.61,4.28,2.63
153317,191,9.42,1.22,3.69,7.96
153321,191,9.42,1.37,4.08,9.3
153324,191,9.42,1.77,4.04,10.04
153328,191,9.42,1.88,4.98,9.81
153332,191,9.42,1.65,2.55,11.89
153336,191,9.42,1.33,1.26,14.87
153340,191,9.42,1.22,3.33,14.28
153345,191,9.42,1.49,3.88,10.16
153348,191,9.42,2.2,8.55,5.37
153352,191,9.42,2.12,5.45,7.96
153356,191,9.42,2.51,4.94,10.63
153360,191,9.42,1.65,5.53,9.89
153363,191,9.42,2.12,4.71,11.1
153367,191,9.42,1.41,5.02,10.75
153371,191,9.42,1.92,6.16,9.92
153375,191,9.42,1.96,3.84,9.81
153379,191,9.42,1.77,4.35,10
153383,191,9.42,1.73,2.82,7.85
153387,191,9.42,2,6.24,7.92
153391,191,9.42,1.61,6,6.63
153395,191,9.42,1.69,9.18,8
153399,191,9.42,1.18,6.83,9.45
153402,191,9.42,1.33,3.96,8.51
153406,191,9.42,1.33,2.51,9.77
153410,191,9.42,1.26,3.77,8.47
153414,191,9.42,0.9,3.53,8.63
153418,191,9.42,1.33,5.88,8.79
153421,191,9.42,1.41,5.22,7.34
153425,191,9.42,1.65,3.26,9.81
153430,191,9.42,2,2.59,10.98
153434,191,9.42,1.02,3.02,12.51
153438,191,9.42,1.37,3.92,9.96
153441,191,9.42,1.37,6.16,6.9
153445,191,9.42,1.33,6.67,8.08
153449,191,9.42,1.69,6.12,8.87
153453,191,9.42,1.33,1.61,11.49
153456,191,9.42,0.78,4.04,11.65
153460,191,9.42,0.9,4,9.57
153464,191,9.42,1.06,5.57,7.06
153468,191,9.42,1.57,5.14,6.12
153473,191,9.42,0.71,4,7.85
153476,191,9.42,1.22,6.71,7.73
153480,191,9.42,0.12,6.24,9.49
153484,191,9.42,1.53,4.2,9.85
153488,191,9.42,1.14,4.28,9.96
153491,191,9.42,0.55,3.84,9.65
153495,191,9.42,0.9,2.79,9.85
153499,191,9.42,0.35,5.57,8.32
153503,191,9.42,1.69,6.2,9.38
153507,191,9.42,1.37,5.96,10.08
153510,201,8.96,1.1,3.45,11.02
153515,201,8.96,0.43,4.55,9.02
153519,201,8.96,1.26,4.75,7.96
153523,201,8.96,1.37,5.18,7.02
153527,201,8.96,0.9,6.12,7.57
153530,201,8.96,0.82,7.92,6.39
153534,201,8.96,1.29,6.28,6.35
153538,201,8.96,0.78,4.98,8.63
153542,201,8.96,1.02,3.33,8.83
153545,201,8.96,0.51,4.55,9.3
153549,201,8.96,0.35,2.16,7.06
153553,201,8.96,1.26,8.2,6.12
153558,201,8.96,1.33,10.24,6.32
153562,201,8.96,-0.04,11.77,5.3
153565,201,8.96,-0.43,7.85,9.02
153569,201,8.96,-0.2,4.39,11.81
153573,201,8.96,-0.78,10,10.98
153577,201,8.96,-0.55,5.06,12.51
153581,201,8.96,-0.04,2.16,12.08
153585,201,8.96,-0.35,-0.78,11.96
153588,201,8.96,0.24,-1.02,13.06
153592,201,8.96,0.12,0.9,9.34
153596,201,8.96,0.27,1.41,9.89
153601,201,8.96,0.94,0.39,8.2
153605,201,8.96,-0.2,4,8.83
153608,201,8.96,-0.2,1.65,12.04
153612,201,8.96,0.12,4.04,12.28
153616,201,8.96,0.59,4.43,12.98
153620,201,8.96,1.73,5.49,12.4
153624,201,8.96,2.28,4.43,11.77
153627,201,8.96,2.79,5.14,11.06
153631,201,8.96,3.26,3.92,10.63
153635,201,8.96,2.67,4.67,10.43
153639,201,8.96,2.94,5.77,10
153644,201,8.96,2.55,5.41,8.08
153647,201,8.96,2.24,3.45,8.04
153651,201,8.96,2.04,2.82,8.94
153655,201,8.96,1.88,1.22,11.14
153659,201,8.96,1.73,5.69,9.53
153663,201,8.96,1.22,5.53,10
153666,201,8.96,1.37,12,9.06
153670,201,8.96,0.9,8.79,9.73
153674,201,8.96,0.51,3.02,9.92
153678,201,8.96,-0.08,2,9.22
153682,201,8.96,0.12,0.24,9.65
153686,176,10.23,-0.16,3.37,8.28
153690,176,10.23,0.08,4.82,6.83
153694,176,10.23,-0.67,8.67,6.98
153698,176,10.23,-0.35,7.57,6.83
153702,176,10.23,0,6.43,8.94
153705,176,10.23,0.31,4.51,9.73
153709,176,10.23,0.08,1.37,12.12
153713,176,10.23,0.12,2.82,10.32
153717,176,10.23,0.31,5.84,7.65
153721,176,10.23,0.08,8.94,3.41
153725,176,10.23,0.94,6.12,7.14
153729,176,10.23,0.86,4.94,9.1
153733,176,10.23,0.12,3.22,11.81
153737,176,10.23,0,6.55,10.87
153741,176,10.23,-0.04,8.32,7.45
153745,176,10.23,0.43,8.63,6.83
153749,176,10.23,1.37,5.1,11.22
153752,176,10.23,1.02,2.94,12.08
153756,176,10.23,0.63,2.98,10.75
153760,176,10.23,0.35,3.06,8.2
153764,176,10.23,0.16,7.14,6.86
153768,176,10.23,0.63,5.65,8.08
153773,176,10.23,0.47,4.2,10
153777,176,10.23,0.71,2.98,10.12
153780,176,10.23,1.1,2.59,11.81
153784,176,10.23,0.2,5.26,9.34
153788,176,10.23,1.1,5.69,9.14
153792,176,10.23,1.1,5.73,8.36
153796,176,10.23,0.98,5.96,8.59
153800,176,10.23,1.49,4.31,10.79
153803,176,10.23,1.18,3.22,13.61
153807,176,10.23,1.37,4.35,11.92
153811,176,10.23,0.75,4.86,9.26
153816,176,10.23,1.14,5.69,7.88
